Neighborhood,Latitude,Longitude,Venue,VenueLatitude,VenueLongitude,VenueCategory
Acacias,40.4040749,-3.7059572,Mercado de San Fernando,40.4077200067365,-3.70367742307085,Market
Acacias,40.4040749,-3.7059572,Sala Cuarta Pared,40.4026864043105,-3.70269986230301,Indie Theater
Acacias,40.4040749,-3.7059572,Urban Box Crossfit,40.4027929735216,-3.70190382611244,Gym
Acacias,40.4040749,-3.7059572,Formula nietos,40.4043297208196,-3.70236749695056,Tapas Restaurant
Acacias,40.4040749,-3.7059572,Rastro de Madrid,40.4077123038534,-3.707435131073,Flea Market
Acacias,40.4040749,-3.7059572,La buena pinta,40.407715422065,-3.70364072420112,Liquor Store
Acacias,40.4040749,-3.7059572,Café Ziryab,40.4022437382123,-3.70513746983968,Pub
Acacias,40.4040749,-3.7059572,Ciudadano Grant,40.4058506199625,-3.70179270940268,Bookstore
Acacias,40.4040749,-3.7059572,Granier,40.4047852949831,-3.70228438943238,Bakery
Acacias,40.4040749,-3.7059572,Uskar,40.4040209107394,-3.70093952551743,Theme Restaurant
Acacias,40.4040749,-3.7059572,Taberna Alabanda,40.4064646424262,-3.70141814513537,Bar
Acacias,40.4040749,-3.7059572,Pryce Cafe,40.401935,-3.708241,Bar
Acacias,40.4040749,-3.7059572,Le Crust Pizza Bar,40.400922,-3.70989,Pizza Place
Acacias,40.4040749,-3.7059572,Misa De 8:00,40.4071358825641,-3.70234030444737,Bar
Acacias,40.4040749,-3.7059572,La Margherita,40.4012535551786,-3.70338266799565,Pizza Place
Acacias,40.4040749,-3.7059572,La Taberna De Mi Abuelo,40.4019113551444,-3.7049789692971,Bar
Acacias,40.4040749,-3.7059572,Sala Caracol,40.4038721181296,-3.70012602593605,Concert Hall
Acacias,40.4040749,-3.7059572,Bar Díaz,40.4039169788193,-3.70155486818878,Café
Acacias,40.4040749,-3.7059572,Freiduria Gallinejas,40.403616263414,-3.70143485794717,Spanish Restaurant
Acacias,40.4040749,-3.7059572,Cafe & Té,40.403189033618,-3.70284193922144,Snack Place
Acacias,40.4040749,-3.7059572,Goiko Grill Embajadores,40.402367,-3.7008743,Burger Joint
Acacias,40.4040749,-3.7059572,Beirut,40.4064182537407,-3.70154544332422,Restaurant
Acacias,40.4040749,-3.7059572,Donde da la vuelta el Viento,40.4062479833345,-3.70162290255492,Spanish Restaurant
Acacias,40.4040749,-3.7059572,Patinódromo de Arganzuela,40.4008237745906,-3.7082232874788,Skate Park
Acacias,40.4040749,-3.7059572,Glorieta de Embajadores,40.404792718489,-3.70252317727653,Plaza
Acacias,40.4040749,-3.7059572,Parque de Peñuelas,40.4002286408713,-3.7049674987793,Park
Acacias,40.4040749,-3.7059572,Borodin,40.4054050572717,-3.70140272978352,Restaurant
Acacias,40.4040749,-3.7059572,Taberna La Mancha En Madrid,40.406552298567,-3.70148195559431,Brewery
Acacias,40.4040749,-3.7059572,Rebujita Café Tapas,40.4023300096315,-3.70815537667512,Tapas Restaurant
Acacias,40.4040749,-3.7059572,El Rincón De Asturias,40.4014650116976,-3.70240713771171,Spanish Restaurant
Acacias,40.4040749,-3.7059572,Supermercado de Madrid,40.4010416391541,-3.70798192888167,Food & Drink Shop
Acacias,40.4040749,-3.7059572,Plotpoint Teatro,40.4019433970076,-3.70196774650598,Theater
Acacias,40.4040749,-3.7059572,Plaza de las Peñuelas,40.4016751767121,-3.70213493848432,Plaza
Acacias,40.4040749,-3.7059572,Riqano,40.4013703093808,-3.70989743908958,Bakery
Acacias,40.4040749,-3.7059572,Hotel Rafael Piramides,40.4023557360563,-3.71124284680092,Hotel
Chopera,40.39489315,-3.69970511346301,Trattoria In Crescendo,40.39458232012,-3.69838809421696,Italian Restaurant
Chopera,40.39489315,-3.69970511346301,Madrid Río (Sector Sur),40.3945091236012,-3.70260715484619,Park
Chopera,40.39489315,-3.69970511346301,Go Hyang Mat,40.396512095073,-3.69920124062998,Korean Restaurant
Chopera,40.39489315,-3.69970511346301,Palacio de Cristal de la Arganzuela (Invernadero),40.3937705955212,-3.70022694195281,Garden
Chopera,40.39489315,-3.69970511346301,Matadero Madrid,40.392270208815,-3.69750022888184,Art Gallery
Chopera,40.39489315,-3.69970511346301,HiFitness,40.3974581545832,-3.70130769279791,Gym
Chopera,40.39489315,-3.69970511346301,Centro Cultural Casa del Reloj,40.3935340424347,-3.69927561323691,Art Gallery
Chopera,40.39489315,-3.69970511346301,Central de Diseño / DIMAD,40.3920153808733,-3.6968269050224,Art Museum
Chopera,40.39489315,-3.69970511346301,Las tinajas,40.3969930879287,-3.69777917861938,Tapas Restaurant
Chopera,40.39489315,-3.69970511346301,Madrid Río (Legazpi),40.3910968071335,-3.7007719820877,Park
Chopera,40.39489315,-3.69970511346301,Nave 16,40.3916450970505,-3.6990612745285,Performing Arts Venue
Chopera,40.39489315,-3.69970511346301,Cineteca,40.3915154320148,-3.69652128841618,Indie Movie Theater
Chopera,40.39489315,-3.69970511346301,Nave de Música,40.3911267887324,-3.69819991367888,Music Venue
Chopera,40.39489315,-3.69970511346301,Plaza Matadero,40.392072,-3.698374,Plaza
Chopera,40.39489315,-3.69970511346301,Salón de Té Al Yabal,40.3990147880203,-3.70024915155584,Cocktail Bar
Chopera,40.39489315,-3.69970511346301,Mercado de Productores,40.391643246598,-3.69818321425362,Farmers Market
Chopera,40.39489315,-3.69970511346301,Skatepark Madrid Río,40.3955049230672,-3.70322969051121,Skate Park
Chopera,40.39489315,-3.69970511346301,Starbucks,40.3913038540548,-3.70112285898798,Coffee Shop
Chopera,40.39489315,-3.69970511346301,Peña Atletica Legazpi,40.393549,-3.6978188,Spanish Restaurant
Chopera,40.39489315,-3.69970511346301,Dunkin Coffee,40.391625,-3.701652,Coffee Shop
Chopera,40.39489315,-3.69970511346301,Cerveceria Viñas,40.3942423984513,-3.69524752891247,Bar
Chopera,40.39489315,-3.69970511346301,Cafetería La Perla,40.3973671669559,-3.69674515499525,Café
Chopera,40.39489315,-3.69970511346301,Costello Río,40.393869542662,-3.69795717095194,Burger Joint
Chopera,40.39489315,-3.69970511346301,Casa Maxi,40.3982715761067,-3.69781479695739,Restaurant
Chopera,40.39489315,-3.69970511346301,Mercado de Diseño,40.3908938911924,-3.69742751013477,Flea Market
Chopera,40.39489315,-3.69970511346301,Feito Rio,40.3914944486121,-3.70305553578006,Gastropub
Chopera,40.39489315,-3.69970511346301,Taberna Criolla,40.3920555230904,-3.69639200734162,BBQ Joint
Chopera,40.39489315,-3.69970511346301,Campos de Fútbol (Madrid Río),40.3959409164842,-3.70489961290937,Soccer Field
Chopera,40.39489315,-3.69970511346301,Cantina Matadero,40.3916007639114,-3.69610347511623,Argentinian Restaurant
Chopera,40.39489315,-3.69970511346301,Taberna La Peseta,40.3963884471556,-3.69801521301269,Tapas Restaurant
Chopera,40.39489315,-3.69970511346301,La Sirena,40.3954902977311,-3.69453467262903,Grocery Store
Chopera,40.39489315,-3.69970511346301,C.C. Plaza Río 2,40.3908818297608,-3.70151281356811,Shopping Mall
Chopera,40.39489315,-3.69970511346301,La Tagliatella,40.390959,-3.701159,Italian Restaurant
Chopera,40.39489315,-3.69970511346301,Universo Kebab,40.3989196850527,-3.69809214682531,Falafel Restaurant
Chopera,40.39489315,-3.69970511346301,Mercado Guillermo de Osma,40.3950455236171,-3.69605926831868,Market
Chopera,40.39489315,-3.69970511346301,Five Guys,40.390582,-3.701017,Burger Joint
Chopera,40.39489315,-3.69970511346301,Venta Matadero,40.3934204801395,-3.69796446260884,Mediterranean Restaurant
Chopera,40.39489315,-3.69970511346301,venezzia,40.3962712921559,-3.69453564924098,Ice Cream Shop
Chopera,40.39489315,-3.69970511346301,Fnac,40.390647,-3.701272,Electronics Store
Chopera,40.39489315,-3.69970511346301,Terraza Matadero,40.3920742369994,-3.69809351144451,Beer Garden
Chopera,40.39489315,-3.69970511346301,Alcampo,40.3909777024458,-3.70167973476893,Big Box Store
Chopera,40.39489315,-3.69970511346301,La Flor de Asturias,40.392653346698,-3.69473227434927,Spanish Restaurant
Chopera,40.39489315,-3.69970511346301,Expocomic,40.3917640140125,-3.69878013661386,Arcade
Chopera,40.39489315,-3.69970511346301,Pienso Express,40.3969823520066,-3.70318509393238,Pet Store
Chopera,40.39489315,-3.69970511346301,wagamama plaza río 2,40.3906161888385,-3.70055467323038,Asian Restaurant
Legazpi,40.3888862,-3.6909955,La Cervecera de Embajadores,40.389973,-3.692054,Bar
Legazpi,40.3888862,-3.6909955,Dehesa de Solana,40.3901235184674,-3.69085840579556,Spanish Restaurant
Legazpi,40.3888862,-3.6909955,Buenas y Santas,40.3918567391113,-3.69287719654993,Argentinian Restaurant
Legazpi,40.3888862,-3.6909955,Divino Tinto,40.3917307037545,-3.69133683817846,Wine Bar
Legazpi,40.3888862,-3.6909955,Macarena Madrid,40.3906324,-3.69126159999996,Spanish Restaurant
Legazpi,40.3888862,-3.6909955,Viena Capellanes,40.3900016670363,-3.69307844454564,Café
Legazpi,40.3888862,-3.6909955,Cafetería La Reja,40.3898571998378,-3.69259049427293,Café
Legazpi,40.3888862,-3.6909955,AhorraMas,40.3903825299778,-3.68928750766233,Supermarket
Legazpi,40.3888862,-3.6909955,Sanpas Cafetería Restaurante,40.3907633266561,-3.68891213797578,Coffee Shop
Legazpi,40.3888862,-3.6909955,Bar Cafetería Jamonal,40.3898225496108,-3.69229379523681,Bar
Legazpi,40.3888862,-3.6909955,Frutería M. Villaverde,40.3931843187453,-3.6902436005847,Farmers Market
Legazpi,40.3888862,-3.6909955,La Madreña,40.3923858338075,-3.688413688857,Restaurant
Legazpi,40.3888862,-3.6909955,Mattiz Dulce&Salado,40.3907665914884,-3.69171504716263,Dessert Shop
Legazpi,40.3888862,-3.6909955,Mercadona,40.3863045709021,-3.6909395666315,Supermarket
Legazpi,40.3888862,-3.6909955,Runaways,40.3883396710656,-3.69086980819702,Bistro
Legazpi,40.3888862,-3.6909955,Cervecería Cruz Blanca,40.3896374907769,-3.68798341977775,Bar
Legazpi,40.3888862,-3.6909955,Cantina Canalla,40.390667,-3.6889536,Mexican Restaurant
Legazpi,40.3888862,-3.6909955,superSol,40.3928993433977,-3.69082623905896,Grocery Store
Legazpi,40.3888862,-3.6909955,Trending Tapas,40.388697068116,-3.69142674393173,Tapas Restaurant
Legazpi,40.3888862,-3.6909955,Cafetería Restaurante Trasmontana,40.3920426109426,-3.69229176974138,Portuguese Restaurant
Legazpi,40.3888862,-3.6909955,Latxaska Etxea,40.3899178301823,-3.69287194663233,Restaurant
Legazpi,40.3888862,-3.6909955,Panishop,40.3917365001272,-3.69324599251474,Bakery
Legazpi,40.3888862,-3.6909955,The Red Corner,40.3925098089627,-3.69074576871967,Pub
Legazpi,40.3888862,-3.6909955,Simply Market,40.3892956935326,-3.69211164267016,Supermarket
Legazpi,40.3888862,-3.6909955,Amazonia Parque Recreativo Infantil,40.3887289213778,-3.68965927890568,General Entertainment
Legazpi,40.3888862,-3.6909955,Cafetería Churrería Legazpi,40.3912826093154,-3.69449383440506,Coffee Shop
Legazpi,40.3888862,-3.6909955,La Cocinona,40.392184305938,-3.69208355819705,Gourmet Shop
Legazpi,40.3888862,-3.6909955,Centro A+,40.390568,-3.693854,Yoga Studio
Legazpi,40.3888862,-3.6909955,Taberna Restaurante Bacanal,40.3924432838869,-3.69211624285285,Tapas Restaurant
Legazpi,40.3888862,-3.6909955,Cambalaches,40.390098,-3.694402,Theme Park
Legazpi,40.3888862,-3.6909955,Kai Yuan,40.3905228338832,-3.69452649673436,Chinese Restaurant
Legazpi,40.3888862,-3.6909955,Pastelería Estrella del Sur,40.3925595377328,-3.68846439568006,Dessert Shop
Legazpi,40.3888862,-3.6909955,Bar Anta,40.3921347,-3.6937232,Bar
Legazpi,40.3888862,-3.6909955,Plaza de Legazpi,40.3916000508548,-3.69486896377862,Plaza
Delicias,40.39729215,-3.68949484969473,Magasand Deli,40.3968106509602,-3.69129334434565,Restaurant
Delicias,40.39729215,-3.68949484969473,Mercado de Motores,40.3991489679246,-3.69197773321752,Flea Market
Delicias,40.39729215,-3.68949484969473,Museo del Ferrocarril (Antigua Estación de Delicias),40.3993952557387,-3.69228601455688,Museum
Delicias,40.39729215,-3.68949484969473,Tres Cerditos,40.397316,-3.694184,Chinese Restaurant
Delicias,40.39729215,-3.68949484969473,Bbig Delice Café,40.396134,-3.693258,Coffee Shop
Delicias,40.39729215,-3.68949484969473,Museo Nacional de Ciencia y Tecnología,40.3992445900603,-3.69169765187578,Science Museum
Delicias,40.39729215,-3.68949484969473,Centro Deportivo Municipal Arganzuela,40.3945020310377,-3.6914544054497,Gym / Fitness Center
Delicias,40.39729215,-3.68949484969473,PanArte,40.3992788093165,-3.69418180947073,Bakery
Delicias,40.39729215,-3.68949484969473,Frutería M. Villaverde,40.3931843187453,-3.6902436005847,Farmers Market
Delicias,40.39729215,-3.68949484969473,La Sirena,40.3954902977311,-3.69453467262903,Grocery Store
Delicias,40.39729215,-3.68949484969473,MARIANA Café - Bar & After Work,40.3981159449471,-3.68627029065303,Breakfast Spot
Delicias,40.39729215,-3.68949484969473,The Names Coffee & Art,40.3963258717992,-3.68481860148779,Mediterranean Restaurant
Delicias,40.39729215,-3.68949484969473,Granier,40.3980274537596,-3.6943201486393,Bakery
Delicias,40.39729215,-3.68949484969473,Alegria,40.4016033979678,-3.68840295549639,Chinese Restaurant
Delicias,40.39729215,-3.68949484969473,venezzia,40.3962712921559,-3.69453564924098,Ice Cream Shop
Delicias,40.39729215,-3.68949484969473,Mesón Las Regiones,40.3974342935498,-3.69326362617437,Mediterranean Restaurant
Delicias,40.39729215,-3.68949484969473,Bliss,40.3963083182425,-3.6848864205405,Bar
Delicias,40.39729215,-3.68949484969473,Jamaica Coffee Shop,40.3973774092068,-3.69459355286357,Snack Place
Delicias,40.39729215,-3.68949484969473,Parque de las Delicias,40.3957743579038,-3.68847532294167,Park
Delicias,40.39729215,-3.68949484969473,Maki Mendez Alvaro,40.3963198602661,-3.68487636773373,Sushi Restaurant
Delicias,40.39729215,-3.68949484969473,Cafetería El Quijote,40.4001278861849,-3.69407282925466,Coffee Shop
Delicias,40.39729215,-3.68949484969473,Paquita,40.3970252855194,-3.6836214511785,Restaurant
Delicias,40.39729215,-3.68949484969473,Archivo Regional de la Comunidad de Madrid,40.3995799258717,-3.69002091114968,History Museum
Delicias,40.39729215,-3.68949484969473,Restaurante Bacanal,40.3934007629653,-3.69194579251382,Spanish Restaurant
Delicias,40.39729215,-3.68949484969473,Cercanías Delicias,40.4001246756751,-3.69205434991949,Train Station
Delicias,40.39729215,-3.68949484969473,Lunch & Dinner,40.3976033649192,-3.68453725887167,Coffee Shop
Palos de Moguer,40.40363845,-3.69528902840512,Pui Thai Tapas,40.4044753789681,-3.69669161480779,Thai Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Mercado de Santa María de la Cabeza,40.4028596759125,-3.69681915431476,Farmers Market
Palos de Moguer,40.40363845,-3.69528902840512,Cervecissimus Delicias,40.4042109326883,-3.69465795922033,Beer Bar
Palos de Moguer,40.40363845,-3.69528902840512,Basic-Fit Delicias,40.4042246924687,-3.69383355521911,Gym
Palos de Moguer,40.40363845,-3.69528902840512,Havana Blues,40.4020501904198,-3.6984883235988,Cuban Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Atocha Tandoori,40.405064,-3.695337,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Teatro Circo Price,40.4056481477312,-3.69837986119332,Circus
Palos de Moguer,40.40363845,-3.69528902840512,El Puchero de mi Abuela,40.4030736114985,-3.69595105804095,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Nave 73,40.4030732936521,-3.69880976263344,Indie Theater
Palos de Moguer,40.40363845,-3.69528902840512,Patacón Pisao,40.40406575,-3.69445362,Arepa Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,La Ria de Cedeira,40.4047985760375,-3.69431170733005,Snack Place
Palos de Moguer,40.40363845,-3.69528902840512,Bodegas Rosell,40.4038025204317,-3.69062029412796,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Lidl,40.4053006059747,-3.69918177263335,Market
Palos de Moguer,40.40363845,-3.69528902840512,Pandora's Vox,40.4056002995641,-3.69199241105237,Music Venue
Palos de Moguer,40.40363845,-3.69528902840512,Bululu2120,40.4015689968851,-3.69636723490423,Trade School
Palos de Moguer,40.40363845,-3.69528902840512,Hong Restaurante,40.4050961907125,-3.6972863118433,Asian Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Museo Reina Sofia - Jardines,40.407676,-3.694552,Garden
Palos de Moguer,40.40363845,-3.69528902840512,Esta es una plaza,40.4073970988964,-3.69824576393521,Plaza
Palos de Moguer,40.40363845,-3.69528902840512,Hnos. Valdivieso,40.404892800338,-3.69871259184391,Breakfast Spot
Palos de Moguer,40.40363845,-3.69528902840512,La Casa Encendida,40.4059969398192,-3.69991298063198,Art Gallery
Palos de Moguer,40.40363845,-3.69528902840512,Edificio Nouvel,40.407362,-3.694678,Art Museum
Palos de Moguer,40.40363845,-3.69528902840512,El Roble,40.4036545025652,-3.69803738126609,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,La Taberna del tio Inda,40.4032237375185,-3.69628447637439,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Terraza La Casa Encendida,40.4059976777835,-3.69986626907414,Beer Garden
Palos de Moguer,40.40363845,-3.69528902840512,SanMan Tattoo Parlor,40.4033,-3.693695,Tattoo Parlor
Palos de Moguer,40.40363845,-3.69528902840512,La Canibal,40.40757,-3.696498,Brewery
Palos de Moguer,40.40363845,-3.69528902840512,Restaurante Buen Gusto,40.4017655842572,-3.69896099369418,Chinese Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,El Rosario,40.4035874091557,-3.69066314661629,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Lidl,40.403406681757,-3.69294414975188,Grocery Store
Palos de Moguer,40.40363845,-3.69528902840512,Garaje Lumiere,40.400047258664,-3.6950046016946,Movie Theater
Palos de Moguer,40.40363845,-3.69528902840512,Pupusería Río Grande Café,40.406202,-3.69468,Salvadoran Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,La Libre,40.407742,-3.696379,Breakfast Spot
Palos de Moguer,40.40363845,-3.69528902840512,La Central del MNCARS,40.4073907733038,-3.69459496779545,Bookstore
Palos de Moguer,40.40363845,-3.69528902840512,McFit,40.4025448724172,-3.69817365889548,Gym / Fitness Center
Palos de Moguer,40.40363845,-3.69528902840512,El Quinto Pecado,40.4000281358383,-3.69444572029417,Gastropub
Palos de Moguer,40.40363845,-3.69528902840512,La Gatoteca,40.4075307702677,-3.69609102192286,Pet Café
Palos de Moguer,40.40363845,-3.69528902840512,Uskar,40.4040209107394,-3.70093952551743,Theme Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Jardín Tropical - Invernadero de Atocha,40.4068660313739,-3.69120390517808,Garden
Palos de Moguer,40.40363845,-3.69528902840512,AhorraMas,40.4034812352529,-3.69314012936313,Grocery Store
Palos de Moguer,40.40363845,-3.69528902840512,Restautante Bar Villa De Vigo,40.4059228403759,-3.69463814187106,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Terraza Mahou Reina Sofia,40.4078510807925,-3.69336438061727,Beer Garden
Palos de Moguer,40.40363845,-3.69528902840512,Nubel,40.4072662853332,-3.69507300873267,Molecular Gastronomy Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,O Pazo de Lugo,40.407589,-3.696473,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Sala Caracol,40.4038721181296,-3.70012602593605,Concert Hall
Palos de Moguer,40.40363845,-3.69528902840512,Casa Ecuador,40.4045010891248,-3.69592628572236,Arepa Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,El Pedal,40.407903,-3.697066,Bar
Palos de Moguer,40.40363845,-3.69528902840512,Mundo Kebab,40.4029122949802,-3.69182911116297,Falafel Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Taberna Almeria II,40.4010407739546,-3.69718913124831,Tapas Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,El Salon De Otoño Parrillada Asador,40.4055748887572,-3.69427152230984,Latin American Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,PC Box Madrid Atocha,40.4043954117867,-3.69198560714722,Electronics Store
Palos de Moguer,40.40363845,-3.69528902840512,"AS, FONTES",40.4043227374148,-3.69063893374093,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Bar Avila,40.4009164517518,-3.69586295402341,Beer Garden
Palos de Moguer,40.40363845,-3.69528902840512,El Rincón Asturiano II,40.403992909,-3.692392092,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,PanArte,40.3992788093165,-3.69418180947073,Bakery
Palos de Moguer,40.40363845,-3.69528902840512,Restaurante El Valle Hermoso,40.4037962127724,-3.69965310254891,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,El Rincón Asturiano,40.4028362801393,-3.68997450307522,Tapas Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Sala Mirador,40.4067330352704,-3.69896029141352,Indie Theater
Palos de Moguer,40.40363845,-3.69528902840512,AC Hotel by Marriott Carlton Madrid,40.4051228302026,-3.69370206134226,Hotel
Palos de Moguer,40.40363845,-3.69528902840512,Rodilla,40.406133,-3.690601,Sandwich Place
Palos de Moguer,40.40363845,-3.69528902840512,Supercor Expres,40.404537824144,-3.69361690129862,Grocery Store
Palos de Moguer,40.40363845,-3.69528902840512,La Taberna del Ferrocarril,40.4009291673654,-3.69570276105846,Beer Garden
Palos de Moguer,40.40363845,-3.69528902840512,Granier,40.4067003637568,-3.69667097730809,Bakery
Palos de Moguer,40.40363845,-3.69528902840512,Paseo de Santa María De La Cabeza,40.4049740987466,-3.69611455564793,Other Great Outdoors
Palos de Moguer,40.40363845,-3.69528902840512,La Cocina De Payuri,40.401948394892,-3.69062528861798,Italian Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Mercadona,40.4064593096691,-3.69857930840795,Grocery Store
Palos de Moguer,40.40363845,-3.69528902840512,Goiko Grill Embajadores,40.402367,-3.7008743,Burger Joint
Palos de Moguer,40.40363845,-3.69528902840512,Ronda de Atocha,40.4065793916683,-3.69646137050279,Outdoors & Recreation
Palos de Moguer,40.40363845,-3.69528902840512,Restaurante La Abadía,40.4029847306741,-3.69327677469884,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Ven Y Veras,40.4043097084134,-3.69624180683937,Tapas Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Mesón La Casina,40.4043191671371,-3.693872,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Happy's,40.4023084600729,-3.69808937259797,Burger Joint
Palos de Moguer,40.40363845,-3.69528902840512,Rodilla,40.402552,-3.694061,Sandwich Place
Palos de Moguer,40.40363845,-3.69528902840512,Bar-Restaurante Hermanos Egea,40.4000364747089,-3.69607099707342,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,AC Hotel by Marriott Atocha,40.4037944,-3.6900193,Hotel
Palos de Moguer,40.40363845,-3.69528902840512,Su & Si,40.4072495667323,-3.6959147666537,Japanese Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Cafetería Patagonia,40.4027045891483,-3.69378358214369,Breakfast Spot
Palos de Moguer,40.40363845,-3.69528902840512,Panadería y Cafetería Las Delicias,40.4062952628262,-3.69331128588133,Bakery
Palos de Moguer,40.40363845,-3.69528902840512,Glorieta Santa María de la Cabeza,40.4008495877925,-3.69921684265137,Plaza
Palos de Moguer,40.40363845,-3.69528902840512,Centro Deportivo Municipal Centro Integrado Arganzuela,40.4027164792364,-3.69550466537476,Gym / Fitness Center
Palos de Moguer,40.40363845,-3.69528902840512,Panaria,40.4032176165337,-3.69600206555347,Bakery
Palos de Moguer,40.40363845,-3.69528902840512,Telepizza,40.4028437009136,-3.69766037731815,Pizza Place
Palos de Moguer,40.40363845,-3.69528902840512,Cafetería El Quijote,40.4001278861849,-3.69407282925466,Coffee Shop
Palos de Moguer,40.40363845,-3.69528902840512,Cafeteria Pando,40.4074111464553,-3.69382656096523,Coffee Shop
Palos de Moguer,40.40363845,-3.69528902840512,Lizarran,40.4063415527344,-3.69324469566345,Brewery
Palos de Moguer,40.40363845,-3.69528902840512,Charco de las Tortugas,40.4068229154228,-3.69120540826905,Lake
Palos de Moguer,40.40363845,-3.69528902840512,Cervecería Xucaro,40.4030105717835,-3.69286282897925,Brewery
Palos de Moguer,40.40363845,-3.69528902840512,Singularis Restaurante,40.4073466718524,-3.69501680513588,Mediterranean Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Los Barreros,40.4029934034911,-3.69253790084445,Bar
Palos de Moguer,40.40363845,-3.69528902840512,Papa's Pizza,40.4013259124352,-3.69459355286357,Pizza Place
Palos de Moguer,40.40363845,-3.69528902840512,Bar Argumosa,40.4076925881955,-3.69655659935298,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Bar Asturias,40.406682,-3.692592,Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Pizzería Brooklyn,40.402992,-3.6913598,Pizza Place
Palos de Moguer,40.40363845,-3.69528902840512,100 Montaditos,40.4009412587657,-3.69493246131885,Sandwich Place
Palos de Moguer,40.40363845,-3.69528902840512,Puro gusto,40.4066314400125,-3.69119108433795,Café
Palos de Moguer,40.40363845,-3.69528902840512,Restaurante Fidel,40.4043722478471,-3.69060815627965,Spanish Restaurant
Palos de Moguer,40.40363845,-3.69528902840512,Farmacia Lda. Elisa Ballestín,40.4014867592303,-3.69926074886763,Pharmacy
Palos de Moguer,40.40363845,-3.69528902840512,Cercanías Delicias,40.4001246756751,-3.69205434991949,Train Station
Palos de Moguer,40.40363845,-3.69528902840512,Caffè Ritazza,40.4058690237447,-3.6904680300752,Café
Palos de Moguer,40.40363845,-3.69528902840512,The Station Market,40.4061787939038,-3.69077390713473,Market
Pacífico,40.4050754,-3.6789373,El Rincón de Fogg,40.404065,-3.677902,Burger Joint
Pacífico,40.4050754,-3.6789373,EFTI,40.4064073931645,-3.68130282698063,Art Gallery
Pacífico,40.4050754,-3.6789373,La Polonesa,40.40420810233,-3.67956736353121,Polish Restaurant
Pacífico,40.4050754,-3.6789373,Sidreria Astur II,40.4053411221605,-3.67750433503071,Spanish Restaurant
Pacífico,40.4050754,-3.6789373,Don Giovanni,40.407648,-3.680188,Italian Restaurant
Pacífico,40.4050754,-3.6789373,Real Fábrica de Tapices,40.4062015120292,-3.68207413246365,Museum
Pacífico,40.4050754,-3.6789373,La Cevicucheria,40.402678593976,-3.68033609078113,Peruvian Restaurant
Pacífico,40.4050754,-3.6789373,Mercado de Pacífico,40.4042964232731,-3.67551885761128,Farmers Market
Pacífico,40.4050754,-3.6789373,Mezcal,40.406796,-3.677795,Mexican Restaurant
Pacífico,40.4050754,-3.6789373,Rincon De Extremadura,40.4070165575213,-3.67827178449596,Spanish Restaurant
Pacífico,40.4050754,-3.6789373,La Neomudéjar,40.404717361135,-3.68391831975076,Museum
Pacífico,40.4050754,-3.6789373,Bodegas Casas,40.4044366905829,-3.68119070077441,Bar
Pacífico,40.4050754,-3.6789373,Libreria La Lumbre,40.402952,-3.675351,Bookstore
Pacífico,40.4050754,-3.6789373,Retiro Sport Fitness,40.4039002897976,-3.6781098111936,Gym
Pacífico,40.4050754,-3.6789373,Confitería Repostería América II,40.4066640626024,-3.67933297470552,Dessert Shop
Pacífico,40.4050754,-3.6789373,Doner kebab madrid,40.406343182419,-3.67652833182783,Indian Restaurant
Pacífico,40.4050754,-3.6789373,Panadería Pastelería Los Canasteros,40.4051961361889,-3.67427691753023,Bakery
